preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.854110,0.853183,0.936508,0.061761,1.000000,0.753642,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.121436,838860800,0,524288,131072,4.000000,12,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.643693,0.643409,0.652832,0.020793,1.326890,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.606400,838860800,0,524288,131072,4.000000,9,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.746190,0.745962,0.747079,0.035709,1.144628,0.862640,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.293352,838860800,16777216,524288,131072,4.000000,10,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.848059,0.847893,0.848924,0.005972,1.000000,0.752530,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.273145,1677721600,0,524288,131072,4.000000,12,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.638190,0.638121,0.638716,0.003005,1.328850,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.257750,1677721600,0,524288,131072,4.000000,9,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.744982,0.744731,0.745500,0.001427,1.138362,0.856652,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.594141,1677721600,33554432,524288,131072,4.000000,10,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.859846,0.858853,0.868515,0.020293,1.000000,0.754112,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,8.429134,3355443200,0,524288,131072,4.000000,12,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.648420,0.647908,0.648912,0.027500,1.326063,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,10.349598,3355443200,0,524288,131072,4.000000,9,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,32,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.743962,0.743180,0.746110,0.002238,1.155766,0.871577,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,9.200879,3355443200,67108864,524288,131072,4.000000,10,256,4096,16384,16384,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.895549,0.894718,0.897424,0.001542,1.000000,0.943319,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.011636,419430400,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.844788,0.844008,0.846852,0.001537,1.060087,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,0.992984,419430400,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,1,64,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.868798,0.868782,0.868804,0.000065,1.030791,0.972364,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,0.984853,419430400,8388608,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.901898,0.901802,0.901939,0.000112,1.000000,0.941849,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.009029,838860800,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.849452,0.849432,0.849476,0.000055,1.061741,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,1.975063,838860800,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,2,128,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.874752,0.874706,0.874774,0.000056,1.031033,0.971078,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,1.956299,838860800,16777216,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.916103,0.916044,0.916240,0.016974,1.000000,0.938129,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,3.955755,1677721600,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.859423,0.859418,0.859480,0.000090,1.065951,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,3.904298,1677721600,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,4,256,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.885990,0.885978,0.886105,0.000545,1.033988,0.970014,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,3.862969,1677721600,33554432,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.940661,0.940483,0.940768,0.000172,1.000000,0.935239,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,7.704962,3355443200,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.879743,0.879689,0.879845,0.000128,1.069245,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,7.628235,3355443200,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,8,512,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.909536,0.909423,0.909698,0.000255,1.034221,0.967244,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3422552064,6845104128,7.525930,3355443200,67108864,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.989525,0.989496,0.989555,0.000206,1.000000,0.922798,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,7247757312,14495514624,14.648963,6710886400,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.913132,0.913086,0.913164,0.000047,1.083660,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6710886400,13421772800,14.698612,6710886400,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,16,1024,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.959850,0.959750,0.959945,0.000512,1.030916,0.951328,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,1024,6442450944,536870912,268435456,134217728,6845104128,13690208256,14.262862,6710886400,134217728,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,duquant_once,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,1.132060,1.131221,1.132340,0.000965,1.000000,0.869404,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,14495514624,28991029248,25.609092,13421772800,0,524288,131072,4.000000,12,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,plain_no_ose,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,0.984217,0.984104,0.985110,0.000790,1.150214,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13421772800,26843545600,27.274011,13421772800,0,524288,131072,4.000000,9,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,64,32,2048,2048,1024,64,8,64,16,1,16,16,128,2,1,1,1.069223,1.069179,1.069238,0.000911,1.058769,0.920497,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,2048,12884901888,1073741824,536870912,268435456,13690208256,27380416512,25.607770,13421772800,268435456,524288,131072,4.000000,10,256,16384,16384,65536,65536,16.000000,6291456,131072,0.020833
