preset,variant,active_experts,tokens_per_expert,total_routed_tokens,hidden_size,intermediate_size,num_experts_model,top_k_model,ose_topk,main_weight_group_size,ose_weight_group_size,gate_channels_per_scale,down_channels_per_scale,duquant_block_size,duquant_rotation_stages,include_duquant_permutation,include_down_duquant_transform,latency_ms,latency_q20_ms,latency_q80_ms,latency_std_ms,speedup_over_duquant_once,speedup_over_plain_no_ose,max_abs_error,max_rel_error,kernel_sequence,block_m,block_n,block_k,num_warps,dtype,routed_token_experts,main_gemm_macs,gateup_duquant_transform_macs,common_down_duquant_transform_macs,ose_branch_macs,total_online_macs_current_layout,total_online_ops_mac2_current_layout,effective_tops_mac2_current_layout,compact_ours_total_macs_if_split_main_columns,duplicate_ose_extra_macs_current_layout,duquant_unique_overhead_macs_per_routed_token,ose_unique_overhead_macs_per_routed_token,unique_overhead_reduction_duquant_vs_ose,estimated_kernel_launches,main_qparam_groups_per_expert,main_qparam_groups_active_experts,main_qparam_groups_all_model_experts,main_qparam_bytes_active_experts,main_qparam_bytes_all_model_experts,main_qparam_reduction_vs_per_channel,main_int8_weight_bytes_per_expert,ose_duplicate_int8_weight_bytes_per_expert_current_layout,ose_duplicate_weight_overhead_ratio_current_layout
olmoe,plain_no_ose,1,8,8,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.641593,0.638402,0.653174,0.007892,1.322920,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.163433,52428800,0,524288,131072,4.000000,9,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,8,8,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.743191,0.743080,0.743426,0.001891,1.142070,0.863295,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.143913,52428800,1048576,524288,131072,4.000000,10,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,1,16,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.847428,0.847239,0.848307,0.001706,1.000000,0.756120,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.267270,104857600,0,524288,131072,4.000000,12,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,16,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.640757,0.640139,0.641099,0.026102,1.322542,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.327293,104857600,0,524288,131072,4.000000,9,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,16,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.739868,0.739659,0.741164,0.001636,1.145377,0.866042,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.289118,104857600,2097152,524288,131072,4.000000,10,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,1,32,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.851160,0.850206,0.874699,0.033474,1.000000,0.752007,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.532197,209715200,0,524288,131072,4.000000,12,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,1,32,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.640078,0.639189,0.646888,0.024674,1.329775,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.655280,209715200,0,524288,131072,4.000000,9,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,1,32,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.756622,0.751086,0.762819,0.031916,1.124947,0.845968,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.565433,209715200,4194304,524288,131072,4.000000,10,64,64,4096,256,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,1,8,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.849261,0.848078,0.851689,0.010626,1.000000,0.753768,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,56623104,113246208,0.133347,52428800,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,1,8,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.640146,0.639922,0.641943,0.003428,1.326668,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,52428800,104857600,0.163803,52428800,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,1,8,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.743249,0.738480,0.746812,0.004712,1.142633,0.861281,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,8,50331648,4194304,2097152,1048576,53477376,106954752,0.143902,52428800,1048576,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,2,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.852602,0.849932,0.853952,0.003220,1.000000,0.757002,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.265648,104857600,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,2,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.645421,0.643901,0.645803,0.002942,1.321001,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.324928,104857600,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,2,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.749577,0.749256,0.749724,0.001202,1.137444,0.861047,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.285374,104857600,2097152,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,4,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.847854,0.847586,0.848032,0.000253,1.000000,0.757673,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.534272,209715200,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,4,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.642396,0.641418,0.644884,0.034334,1.319831,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.652916,209715200,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,4,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.746834,0.745785,0.746838,0.001595,1.135264,0.860159,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.572844,209715200,4194304,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,8,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.855893,0.854128,0.860897,0.007163,1.000000,0.753059,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.058508,419430400,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,8,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.644538,0.644205,0.664472,0.019177,1.327917,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.301492,419430400,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,8,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.744266,0.743081,0.753096,0.005804,1.149983,0.866005,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.149640,419430400,8388608,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,16,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.848085,0.847848,0.855262,0.004839,1.000000,0.755756,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.136507,838860800,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,16,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.640945,0.640563,0.641004,0.000492,1.323179,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.617575,838860800,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,16,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.748324,0.747918,0.748637,0.003493,1.133313,0.856507,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.286812,838860800,16777216,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,8,32,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.849203,0.848313,0.849666,0.042632,1.000000,0.755115,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.267388,1677721600,0,524288,131072,4.000000,12,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,8,32,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.641246,0.640240,0.650797,0.373970,1.324301,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.232693,1677721600,0,524288,131072,4.000000,9,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,8,32,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.742233,0.739009,0.743773,0.004769,1.144119,0.863942,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.611156,1677721600,33554432,524288,131072,4.000000,10,64,512,4096,2048,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,1,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.850531,0.848872,0.854592,0.004776,1.000000,0.759436,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,113246208,226492416,0.266295,104857600,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,1,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.645924,0.644209,0.646437,0.001879,1.316766,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,104857600,209715200,0.324675,104857600,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,1,16,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.753216,0.750004,0.758138,0.006331,1.129199,0.857555,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,16,100663296,8388608,4194304,2097152,106954752,213909504,0.283995,104857600,2097152,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,2,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.851760,0.848774,0.854262,0.014117,1.000000,0.753934,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,226492416,452984832,0.531822,209715200,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,2,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.642171,0.637330,0.642782,0.003917,1.326376,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,209715200,419430400,0.653144,209715200,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,2,32,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.739652,0.739560,0.740122,0.000969,1.151569,0.868207,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,32,201326592,16777216,8388608,4194304,213909504,427819008,0.578406,209715200,4194304,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,4,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.857371,0.857081,0.860212,0.007392,1.000000,0.761235,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,452984832,905969664,1.056683,419430400,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,4,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.652661,0.652511,0.657492,0.022941,1.313654,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,419430400,838860800,1.285293,419430400,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,4,64,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.743607,0.742908,0.744926,0.014141,1.152989,0.877696,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,64,402653184,33554432,16777216,8388608,427819008,855638016,1.150659,419430400,8388608,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,8,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.854166,0.853366,0.857091,0.003881,1.000000,0.754337,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,905969664,1811939328,2.121296,838860800,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,8,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.644329,0.641414,0.651540,0.006981,1.325667,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,838860800,1677721600,2.603828,838860800,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,8,128,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.764079,0.744252,0.767877,0.022328,1.117903,0.843275,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,128,805306368,67108864,33554432,16777216,855638016,1711276032,2.239659,838860800,16777216,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,16,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.844964,0.844441,0.846393,0.002114,1.000000,0.752901,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1811939328,3623878656,4.288797,1677721600,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,16,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.636174,0.634700,0.636868,0.001698,1.328196,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1677721600,3355443200,5.274411,1677721600,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,ours_ose_w8a8,16,16,256,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.740834,0.740021,0.742522,0.002794,1.140558,0.858727,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_main_gemm+ose_w8a8_two_proj+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,256,1610612736,134217728,67108864,33554432,1711276032,3422552064,4.619864,1677721600,33554432,524288,131072,4.000000,10,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,duquant_once,16,32,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.847793,0.845952,0.848112,0.012727,1.000000,0.754056,0.000000e+00,0.000000e+00,gateup_duquant_once+dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3623878656,7247757312,8.548970,3355443200,0,524288,131072,4.000000,12,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
olmoe,plain_no_ose,16,32,512,2048,1024,64,8,64,64,1,64,64,128,2,1,1,0.639283,0.638723,0.642684,0.024320,1.326162,1.000000,0.000000e+00,0.000000e+00,dyn_quant+2x_i8_gemm+silu+common_down,16,64,64,4,w8a8_int8_gemm_fp32_accum_fp16_output,512,3221225472,268435456,134217728,67108864,3355443200,6710886400,10.497521,3355443200,0,524288,131072,4.000000,9,64,1024,4096,4096,16384,64.000000,6291456,131072,0.020833
